close,code,date,high,low,open,volume
9.779,000338,2011-03-31,11.392,8.461,9.669,1055613381
8.354,000338,2011-06-30,10.5,7.616,9.748,465942451
6.915,000338,2011-09-30,8.882,6.866,8.413,389373766
5.846,000338,2011-12-30,7.356,5.493,6.959,341280053
5.597,000338,2012-03-30,6.803,5.497,5.883,433236637
5.51,000338,2012-06-29,6.488,5.499,5.638,322346360
4.33,000338,2012-09-28,5.619,3.69,5.59,400255682
5.689,000338,2012-12-31,5.866,4.238,4.359,545538290
4.808,000338,2013-03-29,6.469,4.783,5.869,636629750
3.9,000338,2013-06-28,5.415,3.617,4.765,472290630
4.404,000338,2013-09-30,4.886,3.697,3.9,520244681
4.344,000338,2013-12-31,4.924,4.161,4.401,427954975
3.804,000338,2014-03-31,4.33,3.635,4.33,378910287
4.067,000338,2014-06-30,4.412,3.781,3.804,575472600
4.671,000338,2014-09-30,4.904,4.019,4.067,989638777
6.318,000338,2014-12-31,6.774,4.399,4.683,1913163303
7.242,000338,2015-03-31,7.716,5.755,6.385,1654822262
7.33,000338,2015-06-30,8.682,6.089,7.255,3598951473
3.965,000338,2015-09-30,7.482,3.764,7.292,2605771943
4.548,000338,2015-12-31,5.019,4.095,4.239,2076690062
3.805,000338,2016-03-31,4.581,3.272,4.553,1375552690
3.677,000338,2016-06-30,4.176,3.513,3.805,1003768862
4.386,000338,2016-09-30,4.501,3.677,3.687,1559016735
4.795,000338,2016-12-30,5.575,4.344,4.477,1822766877
5.417,000338,2017-03-31,5.763,4.791,4.795,1456274331
6.355,000338,2017-06-30,6.529,4.95,5.465,2026643217
7.342,000338,2017-09-29,7.665,6.172,6.351,4459285757
3.393,000415,2010-03-31,3.639,3.173,3.337,225101616
2.931,000415,2010-06-30,4.128,2.931,3.565,219863715
3.804,000415,2010-09-30,4.232,2.726,2.901,505572869
4.057,000415,2010-12-31,4.717,3.77,3.807,332751355
5.023,000415,2011-03-31,5.627,4.087,4.098,266922967
5.004,000415,2011-06-30,5.619,4.628,5.023,160177587
4.594,000415,2011-09-30,5.59,4.434,5.086,317091055
3.218,000415,2011-12-30,5.59,2.987,4.661,225434287
3.449,000415,2012-03-30,4.605,2.957,3.244,447569824
3.704,000415,2012-06-29,4.661,3.453,3.516,561297969
2.832,000415,2012-09-28,3.782,2.691,3.724,321292912
3.185,000415,2012-12-31,3.341,2.57,2.832,460085851
3.447,000415,2013-03-29,4.262,3.035,3.229,590939717
3.001,000415,2013-06-28,3.845,2.623,3.442,351628663
3.893,000415,2013-09-30,3.893,2.89,3.045,583335937
3.835,000415,2013-12-31,4.596,3.341,4.267,965321462
3.976,000415,2014-03-31,4.669,3.462,3.835,770787705
3.799,000415,2014-06-30,4.238,3.539,3.942,337562948
5.085,000415,2014-09-30,5.194,3.784,3.794,798677961
6.762,000415,2014-12-31,7.707,5.382,5.594,1244920822
6.519,000415,2015-03-31,6.811,6.183,6.762,154244486
9.392,000415,2015-06-30,14.346,7.172,7.172,2952690612
6.781,000415,2015-09-30,9.858,6.245,9.392,4148234314
8.955,000415,2015-12-31,9.7,6.93,7.029,2668577392
6.771,000415,2016-03-31,9.025,6.255,8.935,513705320
6.771,000415,2016-06-30,0.0,0.0,0.0,0
7.128,000415,2016-09-30,8.32,6.989,7.446,1589281136
7.098,000415,2016-12-30,8.389,7.079,7.843,304102052
7.079,000415,2017-03-31,7.396,6.552,7.108,1043285460
6.682,000415,2017-06-30,8.409,6.076,7.079,1889590861
6.62,000415,2017-09-29,7.34,6.5,6.701,1160944404
25.446,000423,2010-03-31,27.485,21.972,23.596,324823106
31.365,000423,2010-06-30,36.103,25.275,25.446,366019321
44.889,000423,2010-09-30,45.982,28.153,31.013,242674719
46.547,000423,2010-12-31,50.919,38.531,44.889,484784531
39.251,000423,2011-03-31,55.811,37.338,46.547,469596898
37.584,000423,2011-06-30,43.823,33.339,39.396,364054071
38.036,000423,2011-09-30,44.599,37.412,37.739,337945873
39.374,000423,2011-12-30,46.369,37.256,37.77,231877307
36.963,000423,2012-03-30,42.216,34.882,39.511,292141649
36.679,000423,2012-06-29,40.144,34.194,36.715,352327336
35.777,000423,2012-09-28,38.274,31.887,36.926,387880397
37.338,000423,2012-12-31,39.399,33.652,35.805,261746321
48.14,000423,2013-03-29,50.468,35.823,37.468,378806257
35.74,000423,2013-06-28,48.509,32.82,48.325,488284490
37.942,000423,2013-09-30,42.186,35.398,35.62,456228920
37.144,000423,2013-12-31,43.613,36.149,38.074,348374430
32.017,000423,2014-03-31,38.243,31.576,37.135,371950377
31.285,000423,2014-06-30,34.731,28.45,31.924,312323469
33.358,000423,2014-09-30,37.158,31.069,31.454,481405243
35.684,000423,2014-12-31,36.861,31.492,33.578,784368535
39.924,000423,2015-03-31,41.102,35.033,35.684,858749312
52.167,000423,2015-06-30,60.705,39.944,39.953,1582461224
40.551,000423,2015-09-30,53.172,36.222,51.219,1050315213
50.883,000423,2015-12-31,56.351,41.933,42.419,778736585
47.235,000423,2016-03-31,51.35,41.232,50.844,511289856
51.399,000423,2016-06-30,52.391,42.798,47.04,468519848
58.693,000423,2016-09-30,62.767,50.086,51.467,627475276
53.139,000423,2016-12-30,62.067,51.235,58.801,457768004
64.71,000423,2017-03-31,64.907,50.683,53.139,381111874
70.915,000423,2017-06-30,72.71,60.666,64.71,494054408
64.93,000423,2017-09-29,70.994,61.22,70.767,441859492
4.063,000559,2010-03-31,4.105,2.394,2.924,952703930
3.894,000559,2010-06-30,4.864,3.447,4.022,1711464807
5.835,000559,2010-09-30,6.302,3.601,3.909,1524707620
5.251,000559,2010-12-31,6.98,4.842,5.885,1449866681
5.214,000559,2011-03-31,5.741,4.474,5.346,835826721
4.062,000559,2011-06-30,5.323,3.724,5.263,453036933
3.562,000559,2011-09-30,5.154,3.557,4.078,753341203
2.86,000559,2011-12-30,4.32,2.723,3.608,709452105
2.88,000559,2012-03-30,3.512,2.723,2.905,1074687733
2.673,000559,2012-06-29,3.497,2.588,2.88,808532012
2.312,000559,2012-09-28,2.87,2.216,2.652,498560927
2.386,000559,2012-12-31,2.46,2.051,2.301,389415877
2.434,000559,2013-03-29,3.082,2.354,2.402,876969626
2.887,000559,2013-06-28,3.915,2.37,2.466,1730539425
3.388,000559,2013-09-30,3.795,2.843,2.893,2038727179
2.92,000559,2013-12-31,3.619,2.865,3.393,764459428
5.263,000559,2014-03-31,7.419,2.717,2.937,3591169690
6.855,000559,2014-06-30,7.201,4.592,5.235,3072444277
8.855,000559,2014-09-30,10.489,6.681,6.928,5535914132
7.915,000559,2014-12-31,11.289,7.668,8.875,3615629085
11.556,000559,2015-03-31,12.476,7.682,8.002,3448561890
17.782,000559,2015-06-30,26.226,11.087,11.736,4958203370
15.765,000559,2015-09-30,20.296,8.533,17.326,7433045474
18.408,000559,2015-12-31,21.825,16.106,16.432,5163209041
13.609,000559,2016-03-31,18.376,10.575,18.124,2483450520
12.892,000559,2016-06-30,14.341,11.495,13.585,1946925131
11.974,000559,2016-09-30,13.619,11.76,12.917,1570138080
10.958,000559,2016-12-30,12.71,10.801,12.065,825654944
9.9,000559,2017-03-31,11.305,9.735,10.958,522622035
10.62,000559,2017-06-30,11.1,8.776,9.875,725716750
12.1,000559,2017-09-29,12.23,9.54,10.72,1656855095
23.813,000568,2010-03-31,29.757,23.062,29.058,558362168
20.993,000568,2010-06-30,26.149,20.25,23.82,515333783
27.667,000568,2010-09-30,29.489,20.011,21.046,467675755
31.181,000568,2010-12-31,36.976,24.633,27.743,899655322
34.002,000568,2011-03-31,36.511,28.971,31.547,583227154
34.399,000568,2011-06-30,37.631,31.372,33.979,413267662
30.292,000568,2011-09-30,38.998,29.591,34.536,383638672
29.046,000568,2011-12-30,34.302,27.956,30.369,242624630
30.44,000568,2012-03-30,36.21,26.453,29.201,363386829
32.947,000568,2012-06-29,36.311,29.98,30.331,450999341
30.923,000568,2012-09-28,36.988,27.959,33.134,496940978
28.433,000568,2012-12-31,33.1,23.935,30.891,548439621
20.482,000568,2013-03-29,30.184,20.176,28.514,811128364
19.1,000568,2013-06-28,22.289,17.911,20.257,514115294
18.309,000568,2013-09-30,20.521,18.048,19.068,610301396
17.476,000568,2013-12-31,19.176,16.591,18.222,474748717
14.864,000568,2014-03-31,17.424,13.814,17.328,860005760
14.213,000568,2014-06-30,16.001,13.493,14.855,511202983
16.475,000568,2014-09-30,17.675,13.953,14.23,827196190
18.892,000568,2014-12-31,20.262,14.706,16.4,1541689366
22.725,000568,2015-03-31,23.568,16.715,18.984,1383724272
30.199,000568,2015-06-30,31.579,21.512,22.753,2627864924
19.64,000568,2015-09-30,31.708,17.833,29.032,2105725696
25.932,000568,2015-12-31,27.261,20.013,20.271,926419852
23.57,000568,2016-03-31,25.817,18.655,25.817,665337623
28.399,000568,2016-06-30,29.613,21.696,23.379,627128444
30.475,000568,2016-09-30,33.428,28.112,28.255,790856763
32.358,000568,2016-12-30,35.181,30.445,30.642,598874228
41.369,000568,2017-03-31,42.437,31.367,32.505,545433061
50.58,000568,2017-06-30,52.2,38.241,41.28,567597745
56.1,000568,2017-09-29,60.54,46.5,50.74,634529681
6.754,000651,2010-03-31,6.969,5.461,6.945,771471380
4.503,000651,2010-06-30,6.943,4.431,6.749,1010952610
5.219,000651,2010-09-30,5.918,4.22,4.515,1734734629
6.673,000651,2010-12-31,7.416,5.256,5.337,2488525932
8.34,000651,2011-03-31,8.98,5.852,6.699,1625574646
8.772,000651,2011-06-30,8.973,7.723,8.281,1057239003
7.462,000651,2011-09-30,9.187,7.003,8.869,1051437192
6.454,000651,2011-12-30,7.626,6.032,7.499,740155935
7.589,000651,2012-03-30,8.119,6.372,6.532,935276245
7.783,000651,2012-06-29,8.563,7.522,7.589,826748721
8.171,000651,2012-09-28,8.61,7.452,7.839,646836580
9.745,000651,2012-12-31,9.998,7.896,8.198,901486431
10.919,000651,2013-03-29,11.461,9.543,9.784,942819660
9.577,000651,2013-06-28,11.274,8.752,10.938,1142833986
10.558,000651,2013-09-30,11.342,9.183,9.623,1117653167
12.983,000651,2013-12-31,13.651,10.356,10.57,1138099450
11.131,000651,2014-03-31,13.238,10.296,12.94,1373830170
12.3,000651,2014-06-30,12.547,11.024,11.091,920119485
11.582,000651,2014-09-30,12.902,11.377,12.317,1136261174
15.504,000651,2014-12-31,16.431,11.031,11.586,1880058715
18.285,000651,2015-03-31,19.421,15.667,15.83,2215508469
26.689,000651,2015-06-30,27.608,17.793,18.285,5108262017
14.244,000651,2015-09-30,27.094,13.839,26.689,7826766693
19.675,000651,2015-12-31,21.568,14.71,14.966,5720150523
16.92,000651,2016-03-31,19.781,15.784,19.684,1423193294
16.92,000651,2016-06-30,0.0,0.0,0.0,0
21.217,000651,2016-09-30,22.515,18.61,18.61,2022074140
23.508,000651,2016-12-30,29.906,20.701,21.255,6465947006
30.269,000651,2017-03-31,31.205,22.258,23.585,3951025615
39.311,000651,2017-06-30,39.684,28.378,30.317,4865621565
37.9,000651,2017-09-29,41.79,36.42,39.435,3954267656
2.205,000671,2010-03-31,2.259,1.373,1.478,192890645
1.369,000671,2010-06-30,2.376,1.241,2.197,594927031
1.774,000671,2010-09-30,2.161,1.345,1.345,600645951
1.688,000671,2010-12-31,2.183,1.634,1.772,744347131
1.828,000671,2011-03-31,2.129,1.658,1.704,564649706
1.67,000671,2011-06-30,1.918,1.344,1.83,310147889
1.263,000671,2011-09-30,1.816,1.235,1.668,240937937
1.283,000671,2011-12-30,1.465,1.116,1.271,140779223
1.633,000671,2012-03-30,1.718,1.152,1.281,157126962
1.835,000671,2012-06-29,1.965,1.629,1.643,172937233
1.977,000671,2012-09-28,2.064,1.586,1.88,160375288
3.139,000671,2012-12-31,3.206,1.924,1.965,304883252
3.322,000671,2013-03-29,3.97,2.941,3.16,257293669
4.594,000671,2013-06-28,5.497,3.342,3.342,452429286
4.361,000671,2013-09-30,5.47,4.261,4.501,557068731
3.602,000671,2013-12-31,4.532,3.447,4.303,341103010
3.664,000671,2014-03-31,3.78,2.667,3.582,671223976
3.431,000671,2014-06-30,4.226,2.985,3.668,573963091
4.918,000671,2014-09-30,5.152,3.283,3.407,473765407
5.414,000671,2014-12-31,5.972,4.422,5.055,792246056
7.83,000671,2015-03-31,8.181,4.672,5.511,553231076
8.165,000671,2015-06-30,11.132,7.116,8.614,898165575
5.603,000671,2015-09-30,8.464,4.982,7.937,1078391596
8.877,000671,2015-12-31,10.42,5.711,5.82,3599719358
6.114,000671,2016-03-31,8.818,5.603,8.778,2169980089
5.889,000671,2016-06-30,6.655,5.692,6.134,1459841273
6.256,000671,2016-09-30,6.821,5.76,5.879,1085526314
5.522,000671,2016-12-30,6.583,5.423,6.196,1687184404
5.433,000671,2017-03-31,5.978,5.334,5.532,924339687
5.77,000671,2017-06-30,5.928,5.135,5.443,1066956964
7.0,000671,2017-09-29,8.53,5.44,5.77,2198678043
11.631,000738,2010-03-31,13.256,9.917,11.522,226623969
10.284,000738,2010-06-30,12.87,8.798,11.651,240115310
14.019,000738,2010-09-30,14.356,9.293,10.056,377183251
14.247,000738,2010-12-31,22.282,12.959,14.019,873435427
14.742,000738,2011-03-31,17.12,11.79,14.356,212732262
14.276,000738,2011-06-30,15.029,11.195,14.732,210542684
10.74,000738,2011-09-30,16.05,10.601,14.098,283461641
10.413,000738,2011-12-30,12.404,9.462,10.839,258558526
9.769,000738,2012-03-30,12.255,8.936,10.561,270645455
9.907,000738,2012-06-29,11.215,9.66,9.779,169010699
8.203,000738,2012-09-28,10.205,7.539,9.838,181568318
8.51,000738,2012-12-31,9.808,6.846,8.273,303795881
13.969,000738,2013-03-29,14.663,8.253,8.55,799958515
9.837,000738,2013-06-28,14.138,9.14,13.781,441614665
10.644,000738,2013-09-30,12.545,9.787,9.847,375707685
11.998,000738,2013-12-31,13.79,9.558,10.644,355413892
11.261,000738,2014-03-31,14.358,11.032,12.058,268102200
12.328,000738,2014-06-30,12.695,10.883,11.301,158326013
17.125,000738,2014-09-30,18.173,11.899,12.338,1240567363
16.487,000738,2014-12-31,20.367,15.061,17.305,1599762163
23.499,000738,2015-03-31,24.257,16.158,16.527,1455215611
33.074,000738,2015-06-30,45.032,21.943,23.539,2075885326
22.55,000738,2015-09-30,39.92,15.819,32.405,2812573715
31.565,000738,2015-12-31,41.727,24.806,24.806,2049173177
29.199,000738,2016-03-31,35.827,21.462,32.523,1826007366
26.354,000738,2016-06-30,29.758,23.609,29.179,845115016
26.412,000738,2016-09-30,31.796,25.393,26.394,1248422077
24.714,000738,2016-12-30,27.841,23.255,26.532,604088941
24.554,000738,2017-03-31,26.932,23.305,24.844,451542884
19.57,000738,2017-06-30,26.712,17.881,24.374,475557641
19.97,000738,2017-09-29,20.67,18.01,19.48,493657444
0.842,000750,2010-03-31,0.0,0.0,0.0,0
0.842,000750,2010-06-30,0.0,0.0,0.0,0
0.842,000750,2010-09-30,0.0,0.0,0.0,0
0.842,000750,2010-12-31,0.0,0.0,0.0,0
0.842,000750,2011-03-31,0.0,0.0,0.0,0
0.842,000750,2011-06-30,0.0,0.0,0.0,0
3.817,000750,2011-09-30,4.5,2.719,3.361,837929437
2.567,000750,2011-12-30,4.394,2.371,3.849,677993134
3.879,000750,2012-03-30,3.879,2.277,2.59,856343969
7.16,000750,2012-06-29,8.202,3.867,3.886,2267734265
5.495,000750,2012-09-28,7.276,5.165,7.218,1705544674
6.935,000750,2012-12-31,7.507,3.731,5.466,2132155546
6.692,000750,2013-03-29,8.792,6.669,6.999,2663807681
5.982,000750,2013-06-28,7.901,5.194,6.663,1510095857
7.153,000750,2013-09-30,8.26,5.663,5.895,2593339126
7.312,000750,2013-12-31,8.079,5.565,7.159,1593419763
6.239,000750,2014-03-31,7.434,6.123,7.287,1310770495
6.04,000750,2014-06-30,6.897,5.913,6.373,815437302
6.466,000750,2014-09-30,6.711,5.829,6.015,1812744775
11.189,000750,2014-12-31,13.962,6.029,6.518,7374046799
11.736,000750,2015-03-31,12.379,8.905,11.26,4369603458
10.892,000750,2015-06-30,15.359,9.089,11.742,6347029281
5.867,000750,2015-09-30,10.924,5.219,10.444,4518728754
8.331,000750,2015-12-31,10.289,6.269,6.425,4729972271
7.572,000750,2016-03-31,8.324,5.199,8.324,3243779488
7.255,000750,2016-06-30,8.188,6.548,7.456,3811880261
6.843,000750,2016-09-30,7.913,6.578,7.275,3791038321
6.843,000750,2016-12-30,8.07,6.804,6.872,3642578604
6.274,000750,2017-03-31,7.049,6.156,6.156,2024960553
5.5,000750,2017-06-30,6.401,4.929,6.274,1907449929
5.88,000750,2017-09-29,6.38,5.36,5.51,2856367054
10.548,000826,2010-03-31,10.61,8.348,8.572,355860186
11.452,000826,2010-06-30,13.938,10.118,11.118,487846522
14.11,000826,2010-09-30,15.0,10.075,11.452,297775916
18.677,000826,2010-12-31,19.573,11.849,14.384,510605000
16.03,000826,2011-03-31,21.034,14.552,18.75,397455767
14.011,000826,2011-06-30,16.086,12.308,16.075,224918137
13.937,000826,2011-09-30,15.365,12.875,14.089,245895021
14.162,000826,2011-12-30,17.028,13.387,13.926,298425089
12.263,000826,2012-03-30,14.415,11.116,14.269,221920244
15.501,000826,2012-06-29,16.246,12.122,12.251,273834802
16.55,000826,2012-09-28,18.013,15.21,15.759,221992029
17.342,000826,2012-12-31,17.342,13.41,16.557,192888200
21.506,000826,2013-03-29,23.248,16.293,17.447,459980233
24.422,000826,2013-06-28,29.705,20.819,21.498,378301939
25.542,000826,2013-09-30,31.029,23.544,24.369,458217827
26.336,000826,2013-12-31,31.066,24.316,25.754,342847324
20.797,000826,2014-03-31,28.138,20.66,26.087,325040914
22.559,000826,2014-06-30,23.457,19.442,21.039,283763330
23.526,000826,2014-09-30,25.758,19.864,22.598,564517369
27.001,000826,2014-12-31,29.894,22.036,23.734,1178789299
28.315,000826,2015-03-31,30.19,23.359,27.11,1020439940
38.465,000826,2015-06-30,54.992,31.148,31.148,1186344577
33.332,000826,2015-09-30,43.025,27.466,37.387,757273011
39.187,000826,2015-12-31,43.519,34.153,34.608,598801901
32.194,000826,2016-03-31,39.246,26.21,39.187,328806075
30.366,000826,2016-06-30,32.936,27.882,31.927,220726779
32.991,000826,2016-09-30,36.619,29.333,30.406,463335449
32.782,000826,2016-12-30,36.768,30.923,33.299,241750765
34.094,000826,2017-03-31,35.287,31.808,32.802,183845399
35.12,000826,2017-06-30,39.71,30.724,36.778,611491456
35.95,000826,2017-09-29,36.2,31.31,35.22,460050169
5.495,000839,2010-03-31,6.192,5.053,5.413,1403037777
4.119,000839,2010-06-30,6.051,3.785,5.472,1565834796
5.372,000839,2010-09-30,5.97,3.719,4.131,2159217899
4.478,000839,2010-12-31,6.56,4.284,5.424,2093403427
4.366,000839,2011-03-31,4.818,3.88,4.493,936423122
3.891,000839,2011-06-30,5.106,3.589,4.377,933677992
3.344,000839,2011-09-30,4.598,3.295,3.977,862151591
2.525,000839,2011-12-30,3.729,2.431,3.348,526936885
3.038,000839,2012-03-30,3.356,2.34,2.567,941314147
2.536,000839,2012-06-29,3.314,2.453,3.057,513413990
2.39,000839,2012-09-28,2.71,2.287,2.536,286658121
2.306,000839,2012-12-31,2.474,1.984,2.39,243039960
2.21,000839,2013-03-29,2.558,2.191,2.317,509404296
2.47,000839,2013-06-28,2.846,2.08,2.21,1028718465
3.007,000839,2013-09-30,3.049,2.413,2.428,1550520050
2.428,000839,2013-12-31,3.162,2.323,3.003,662539870
2.595,000839,2014-03-31,3.022,2.23,2.424,1038683361
2.952,000839,2014-06-30,3.1,2.358,2.603,781559901
3.49,000839,2014-09-30,3.596,2.898,2.952,2330294845
4.41,000839,2014-12-31,4.716,3.305,3.494,2524411471
7.554,000839,2015-03-31,7.735,3.997,4.429,3029120545
9.264,000839,2015-06-30,11.858,6.359,7.483,4372382625
9.264,000839,2015-09-30,0.0,0.0,0.0,0
8.067,000839,2015-12-31,9.862,7.995,8.919,394089941
7.048,000839,2016-03-31,8.443,4.543,7.916,4021261671
8.447,000839,2016-06-30,9.062,6.227,7.135,5354530066
11.134,000839,2016-09-30,13.293,7.912,8.443,13432411813
9.134,000839,2016-12-30,12.228,9.034,11.323,5793670744
10.169,000839,2017-03-31,12.288,7.86,9.174,7859405406
9.94,000839,2017-06-30,10.825,7.89,10.169,4362235309
11.2,000839,2017-09-29,12.2,8.736,9.85,7825145345
4.955,000959,2010-03-31,5.792,4.66,5.792,514051602
3.044,000959,2010-06-30,5.059,2.986,4.936,658181915
3.971,000959,2010-09-30,4.918,2.947,3.035,1808067317
4.313,000959,2010-12-31,4.703,3.971,4.001,554437802
4.313,000959,2011-03-31,0.0,0.0,0.0,0
4.313,000959,2011-06-30,0.0,0.0,0.0,0
4.313,000959,2011-09-30,0.0,0.0,0.0,0
2.676,000959,2011-12-30,3.884,2.596,3.884,412988414
2.716,000959,2012-03-30,3.265,2.506,2.686,586703404
2.845,000959,2012-06-29,3.225,2.626,2.726,540994960
2.795,000959,2012-09-28,3.514,2.686,2.865,438514361
2.746,000959,2012-12-31,3.005,2.426,2.805,277391453
2.606,000959,2013-03-29,3.375,2.586,2.775,408836094
1.967,000959,2013-06-28,2.626,1.877,2.596,249180485
2.107,000959,2013-09-30,2.386,1.897,1.957,379649829
2.047,000959,2013-12-31,2.396,1.987,2.107,332732217
2.127,000959,2014-03-31,2.396,1.887,2.047,579107644
2.446,000959,2014-06-30,3.035,2.107,2.117,1710887710
3.704,000959,2014-09-30,3.924,2.416,2.446,1522747995
4.143,000959,2014-12-31,5.212,3.095,3.704,3324251825
4.972,000959,2015-03-31,5.261,3.564,4.153,2444490071
6.14,000959,2015-06-30,6.34,4.892,4.922,1727053629
3.85,000959,2015-09-30,5.53,3.7,5.53,857109951
4.08,000959,2015-12-31,4.18,3.35,3.9,2396570838
4.7,000959,2016-03-31,5.38,3.48,4.04,5329847048
3.7,000959,2016-06-30,5.27,3.51,4.65,1769944989
5.09,000959,2016-09-30,5.85,3.69,3.71,2666213372
6.62,000959,2016-12-30,7.35,5.04,5.12,1409056473
7.13,000959,2017-03-31,7.81,6.58,6.59,562716330
6.99,000959,2017-06-30,9.49,6.36,7.84,1359965454
6.91,000959,2017-09-29,8.34,6.71,7.0,1477519929
5.149,000961,2010-03-31,5.849,4.099,5.684,414703090
3.357,000961,2010-06-30,5.546,2.979,5.165,490452686
3.437,000961,2010-09-30,4.57,3.243,3.357,616318984
4.36,000961,2010-12-31,4.753,3.357,3.414,769485069
4.788,000961,2011-03-31,5.265,3.83,4.353,727870811
4.059,000961,2011-06-30,5.257,3.487,4.761,360684454
2.962,000961,2011-09-30,4.36,2.812,4.079,352294922
3.243,000961,2011-12-30,3.412,2.5,2.973,389051068
4.098,000961,2012-03-30,4.391,2.827,3.243,293761237
4.799,000961,2012-06-29,5.469,4.013,4.036,278732367
3.628,000961,2012-09-28,5.149,3.197,4.807,279072826
5.284,000961,2012-12-31,5.319,3.563,3.651,338378779
3.886,000961,2013-03-29,5.415,3.709,5.354,478404048
3.767,000961,2013-06-28,4.552,3.324,3.851,462455172
3.529,000961,2013-09-30,4.28,3.424,3.736,351790952
2.735,000961,2013-12-31,3.657,2.677,3.537,308807867
2.98,000961,2014-03-31,3.385,2.218,2.727,953223646
2.541,000961,2014-06-30,3.128,2.432,2.961,458412726
3.486,000961,2014-09-30,3.815,2.525,2.533,696407550
5.428,000961,2014-12-31,5.499,3.455,3.586,1100164061
6.696,000961,2015-03-31,7.329,4.307,5.428,834130584
7.912,000961,2015-06-30,11.537,6.169,6.692,1068175994
4.006,000961,2015-09-30,8.513,3.759,7.924,881448907
6.156,000961,2015-12-31,7.163,4.153,4.201,1359438566
6.228,000961,2016-03-31,6.407,4.065,6.192,753296924
5.602,000961,2016-06-30,7.048,5.152,6.22,1075310501
8.987,000961,2016-09-30,9.096,5.472,5.552,2951263985
10.384,000961,2016-12-30,11.183,8.627,8.977,2678085194
7.389,000961,2017-03-31,10.874,7.119,10.424,2985393392
6.51,000961,2017-06-30,7.589,6.33,7.439,1629501130
6.26,000961,2017-09-29,7.25,6.0,6.5,1311196693
20.002,001979,2015-12-31,22.917,19.647,22.917,795064266
14.431,001979,2016-03-31,20.299,12.83,19.369,4508389162
13.914,001979,2016-06-30,15.131,12.945,14.431,1983427761
15.603,001979,2016-09-30,17.087,13.767,13.962,2604353564
16.003,001979,2016-12-30,19.967,14.558,15.241,2167974172
17.185,001979,2017-03-31,18.112,15.212,16.032,1284521863
20.856,001979,2017-06-30,21.764,17.321,18.044,2502514937
18.28,001979,2017-09-29,21.324,18.05,21.022,1758197358
22.955,002007,2010-03-31,25.039,19.629,20.466,206176632
26.475,002007,2010-06-30,30.75,22.447,23.149,242823004
29.951,002007,2010-09-30,32.23,23.315,26.439,323834833
28.419,002007,2010-12-31,34.949,26.428,30.245,451844427
23.785,002007,2011-03-31,28.595,23.597,28.489,270892219
20.112,002007,2011-06-30,24.372,18.743,23.832,191733220
13.12,002007,2011-09-30,21.919,13.048,20.236,528703539
14.82,002007,2011-12-30,16.651,11.976,13.203,321420740
13.558,002007,2012-03-30,16.272,12.776,14.903,335885853
14.565,002007,2012-06-29,15.093,13.274,13.558,282000048
15.455,002007,2012-09-28,16.36,14.258,14.565,322807662
12.526,002007,2012-12-31,15.58,10.704,15.58,243249543
14.55,002007,2013-03-29,16.003,12.169,12.692,447776768
13.498,002007,2013-06-28,16.086,12.44,15.479,401731247
16.839,002007,2013-09-30,18.118,13.061,13.33,489608294
17.156,002007,2013-12-31,17.921,15.058,16.833,394866899
15.464,002007,2014-03-31,18.866,15.189,18.232,394109867
15.849,002007,2014-06-30,16.439,14.173,15.5,211290099
17.64,002007,2014-09-30,17.858,15.551,15.855,421783497
20.221,002007,2014-12-31,23.56,17.549,17.84,730753264
25.758,002007,2015-03-31,26.894,19.68,20.227,535908172
27.157,002007,2015-06-30,41.995,24.281,25.758,984908142
21.528,002007,2015-09-30,34.263,20.774,26.979,696791950
26.979,002007,2015-12-31,28.444,22.092,22.503,438226317
27.218,002007,2016-03-31,30.045,21.798,26.856,513787321
31.055,002007,2016-06-30,32.123,25.753,27.157,552106533
37.167,002007,2016-09-30,40.51,30.837,31.173,835932732
35.357,002007,2016-12-30,37.968,33.507,37.464,330781836
35.406,002007,2017-03-31,37.315,32.588,35.357,333095966
36.5,002007,2017-06-30,37.45,33.349,35.396,401877706
27.21,002007,2017-09-29,36.73,27.18,36.54,685565878
7.18,002008,2010-03-31,8.18,6.204,6.604,1456274491
6.749,002008,2010-06-30,8.604,5.998,7.186,1396960606
8.125,002008,2010-09-30,9.47,6.5,6.701,1826739912
13.633,002008,2010-12-31,14.296,8.094,8.246,1886787490
13.091,002008,2011-03-31,15.811,10.955,13.657,1451438349
11.546,002008,2011-06-30,13.687,10.149,13.115,501652225
8.095,002008,2011-09-30,12.674,8.076,11.564,734066378
6.069,002008,2011-12-30,9.362,5.56,8.15,1367868351
6.485,002008,2012-03-30,8.261,5.643,6.217,1649862120
5.984,002008,2012-06-29,7.234,5.822,6.485,771092327
7.09,002008,2012-09-28,8.147,5.384,6.032,1709245396
7.795,002008,2012-12-31,8.719,6.318,7.109,1751821664
12.359,002008,2013-03-29,12.769,7.661,7.89,2478837646
10.817,002008,2013-06-28,14.513,9.473,12.34,2337908894
10.111,002008,2013-09-30,12.508,9.666,10.875,1669105156
13.04,002008,2013-12-31,13.243,9.773,10.111,1740451468
12.798,002008,2014-03-31,16.984,12.199,13.059,1595039849
16.963,002008,2014-06-30,17.119,12.605,12.876,1412921134
19.124,002008,2014-09-30,20.201,15.681,16.943,1458411621
15.622,002008,2014-12-31,18.528,14.977,18.528,1835142963
20.298,002008,2015-03-31,20.778,15.26,15.632,2381211258
28.276,002008,2015-06-30,38.997,20.836,20.934,3906644780
19.179,002008,2015-09-30,30.018,16.747,28.059,2783997128
